Time,Station,Temperature,Moisture,Light,Total_Rainfall,Rainfall,Wind_Direction,PM2.5,PM10,CO,NOx,SO2
01/08/2023 20:33:00,SVDT1,27.8,94.9,0,3176.4,0,100,0.8,0.9,2,0,0
01/08/2023 20:34:00,SVDT1,27.8,94.9,0,3176.4,0,129,0.9,1.5,2,0,0
01/08/2023 20:35:00,SVDT1,27.7,94.9,0,3176.4,0,107,0.8,1,2,0,0
01/08/2023 20:36:00,SVDT1,27.8,94.9,0,3176.4,0,102,1,2.3,2,0,0
01/08/2023 20:37:00,SVDT1,27.8,94.9,0,3176.4,0,104,1.3,2.5,2,0,0
01/08/2023 20:38:00,SVDT1,27.8,94.8,0,3176.4,0,111,1.1,2.6,2,0,0
01/08/2023 20:39:00,SVDT1,27.8,94.8,0,3176.4,0,114,0.5,0.6,2,0,0
01/08/2023 20:40:00,SVDT1,27.8,94.9,0,3176.4,0,99,0.7,0.8,3,0,0
01/08/2023 20:41:00,SVDT1,27.8,94.8,0,3176.4,0,171,1.3,2.3,2,0,0
01/08/2023 20:42:00,SVDT1,27.8,94.8,0,3176.4,0,111,0.9,1.2,2,0,0
01/08/2023 20:43:00,SVDT1,27.8,94.9,0,3176.4,0,82,0.7,1.4,2,0,0
01/08/2023 20:44:00,SVDT1,27.8,94.9,0,3176.4,0,104,0.5,0.7,2,0,0
01/08/2023 20:45:00,SVDT1,27.7,95.0,0,3176.4,0,90,1,1.6,2,0,0
01/08/2023 20:46:00,SVDT1,27.7,95.0,0,3176.4,0,121,1.6,3,2,0,0
01/08/2023 20:47:00,SVDT1,27.7,95.0,0,3176.4,0,84,0.9,1.4,2,0,0
01/08/2023 20:48:00,SVDT1,27.7,95.0,0,3176.4,0,92,0.9,1.8,2,0,0
01/08/2023 20:49:00,SVDT1,27.7,95.1,0,3176.4,0,78,0.6,0.7,2,0,0
01/08/2023 20:50:00,SVDT1,27.7,95.1,0,3176.4,0,120,0.6,0.7,2,0,0
01/08/2023 20:51:00,SVDT1,27.7,95.1,0,3176.4,0,128,0.5,0.5,2,0,0
01/08/2023 20:52:00,SVDT1,27.7,95.1,0,3176.4,0,94,0.4,1.5,2,0,0
01/08/2023 20:53:00,SVDT1,27.7,95.1,0,3176.4,0,103,0.8,2.1,2,0,0
01/08/2023 20:54:00,SVDT1,27.7,95.1,0,3176.4,0,110,0.8,1.1,2,0,0
01/08/2023 20:55:00,SVDT1,27.7,95.1,0,3176.4,0,95,0.5,0.5,2,0,0
01/08/2023 20:56:00,SVDT1,27.7,95.1,0,3176.4,0,183,0.7,0.7,2,0,0
01/08/2023 20:57:00,SVDT1,27.7,95.2,0,3176.4,0,99,0.6,0.6,2,0,0
01/08/2023 20:58:00,SVDT1,27.7,95.2,0,3176.4,0,145,1.3,1.6,2,0,0
01/08/2023 20:59:00,SVDT1,27.7,95.2,0,3176.4,0,95,1.1,1.3,2,0,0
01/08/2023 21:00:00,SVDT1,27.7,95.2,0,3176.4,0,90,0.7,1,2,0,0
01/08/2023 21:01:00,SVDT1,27.7,95.2,0,3176.4,0,171,1.4,11.3,2,0,0
01/08/2023 21:02:00,SVDT1,27.7,95.2,0,3176.4,0,102,0.9,1.7,2,0,0
01/08/2023 21:03:00,SVDT1,27.7,95.3,0,3176.4,0,163,0.7,1.1,2,0,0
01/08/2023 21:04:00,SVDT1,27.7,95.3,0,3176.4,0,72,0.7,0.9,2,0,0
01/08/2023 21:05:00,SVDT1,27.7,95.3,0,3176.4,0,106,0.4,0.4,2,0,0
01/08/2023 21:06:00,SVDT1,27.7,95.3,0,3176.4,0,99,0.7,1,2,0,0
01/08/2023 21:07:00,SVDT1,27.6,95.3,0,3176.4,0,129,1.1,1.7,2,0,0
01/08/2023 21:08:00,SVDT1,27.7,95.4,0,3176.4,0,91,0.5,0.6,2,0,0
01/08/2023 21:09:00,SVDT1,27.6,95.4,0,3176.4,0,101,0.6,0.9,2,0,0
01/08/2023 21:10:00,SVDT1,27.6,95.4,0,3176.4,0,99,1,1.6,2,0,0
01/08/2023 21:11:00,SVDT1,27.6,95.4,0,3176.4,0,99,0.8,1.1,2,0,0
01/08/2023 21:12:00,SVDT1,27.6,95.4,0,3176.4,0,138,1.6,3.8,2,0,0
01/08/2023 21:13:00,SVDT1,27.6,95.4,0,3176.4,0,119,0.8,1.1,2,0,0
01/08/2023 21:14:00,SVDT1,27.6,95.5,0,3176.4,0,75,0.7,1.9,2,0,0
01/08/2023 21:15:00,SVDT1,27.6,95.4,0,3176.4,0,95,1.3,2.8,2,0,0
01/08/2023 21:16:00,SVDT1,27.6,95.5,0,3176.4,0,80,1,1.8,2,0,0
01/08/2023 21:17:00,SVDT1,27.6,95.5,0,3176.4,0,100,0.8,1.2,2,0,0
01/08/2023 21:18:00,SVDT1,27.6,95.5,0,3176.4,0,117,1.1,1.5,2,0,0
01/08/2023 21:19:00,SVDT1,27.6,95.5,0,3176.4,0,90,0.6,0.6,2,0,0
01/08/2023 21:20:00,SVDT1,27.6,95.5,0,3176.4,0,76,1.2,1.7,2,0,0
01/08/2023 21:21:00,SVDT1,27.6,95.6,0,3176.4,0,100,2.3,4.2,2,0,0
01/08/2023 21:22:00,SVDT1,27.6,95.6,0,3176.4,0,96,1.4,2.5,2,0,0
01/08/2023 21:23:00,SVDT1,27.6,95.6,0,3176.4,0,93,3,5.9,2,0,0
01/08/2023 21:24:00,SVDT1,27.6,95.6,0,3176.4,0,94,3.2,11.6,2,0,0
01/08/2023 21:25:00,SVDT1,27.6,95.6,0,3176.4,0,85,2.7,10.8,2,0,0
01/08/2023 21:26:00,SVDT1,27.6,95.6,0,3176.4,0,92,3.4,15.9,2,0,0
01/08/2023 21:27:00,SVDT1,27.6,95.7,0,3176.4,0,99,2.1,7.2,2,0,0
01/08/2023 21:28:00,SVDT1,27.6,95.7,0,3176.4,0,116,4.3,15.7,2,0,0
01/08/2023 21:29:00,SVDT1,27.5,95.7,0,3176.4,0,110,4.7,21.4,2,0,0
01/08/2023 21:30:00,SVDT1,27.6,95.8,0,3176.4,0,99,2.9,7.6,2,0,0
01/08/2023 21:31:00,SVDT1,27.6,95.8,0,3176.4,0,106,3.6,15.8,2,0,0
01/08/2023 21:32:00,SVDT1,27.6,95.8,0,3176.4,0,113,2.8,5.3,2,0,0
01/08/2023 21:33:00,SVDT1,27.5,95.8,0,3176.4,0,118,4.1,14.6,2,0,0
01/08/2023 21:34:00,SVDT1,27.5,95.8,0,3176.4,0,97,4,12.1,2,0,0
01/08/2023 21:35:00,SVDT1,27.5,95.7,0,3176.4,0,104,5.2,9.3,2,0,0
01/08/2023 21:36:00,SVDT1,27.5,95.7,0,3176.4,0,110,3.5,8.8,2,0,0
01/08/2023 21:37:00,SVDT1,27.5,95.7,0,3176.4,0,174,3.6,13,2,0,0
01/08/2023 21:38:00,SVDT1,27.6,95.7,0,3176.4,0,88,4.7,24.4,2,0,0
01/08/2023 21:39:00,SVDT1,27.6,95.6,0,3176.4,0,147,4.7,14.2,2,0,0
01/08/2023 21:40:00,SVDT1,27.6,95.6,0,3176.4,0,115,4.2,24.7,2,0,0
01/08/2023 21:41:00,SVDT1,27.6,95.6,0,3176.4,0,83,2.4,5.8,2,0,0
01/08/2023 21:42:00,SVDT1,27.6,95.6,0,3176.4,0,75,4.3,12.6,2,0,0
01/08/2023 21:43:00,SVDT1,27.6,95.6,0,3176.4,0,104,2.9,9.1,2,0,0
01/08/2023 21:44:00,SVDT1,27.6,95.7,0,3176.4,0,109,4.9,18.1,2,0,0
01/08/2023 21:45:00,SVDT1,27.6,95.6,0,3176.4,0,92,3.3,20.3,2,0,0
01/08/2023 21:46:00,SVDT1,27.6,95.6,0,3176.4,0,101,5.1,20.8,2,0,0
01/08/2023 21:47:00,SVDT1,27.6,95.6,0,3176.4,0,100,4.1,11.8,2,0,0
01/08/2023 21:48:00,SVDT1,27.6,95.6,0,3176.4,0,105,4.2,13,2,0,0
01/08/2023 21:49:00,SVDT1,27.6,95.5,0,3176.4,0,91,3,12.5,2,0,0
01/08/2023 21:50:00,SVDT1,27.6,95.5,0,3176.4,0,102,3.3,8.8,2,0,0
01/08/2023 21:51:00,SVDT1,27.6,95.6,0,3176.4,0,100,2.5,9.2,2,0,0
01/08/2023 21:52:00,SVDT1,27.6,95.5,0,3176.4,0,94,2,4.7,2,0,0
01/08/2023 21:53:00,SVDT1,27.6,95.5,0,3176.4,0,113,4.2,15.6,2,0,0
01/08/2023 21:54:00,SVDT1,27.6,95.5,0,3176.4,0,112,3.3,6.7,2,0,0
01/08/2023 21:55:00,SVDT1,27.6,95.5,0,3176.4,0,97,3.3,8.6,2,0,0
01/08/2023 21:56:00,SVDT1,27.6,95.5,0,3176.4,0,93,2.2,8.3,2,0,0
01/08/2023 21:57:00,SVDT1,27.6,95.5,0,3176.4,0,109,1.8,3.9,2,0,0
01/08/2023 21:58:00,SVDT1,27.6,95.5,0,3176.4,0,93,2,9.8,2,0,0
01/08/2023 21:59:00,SVDT1,27.6,95.5,0,3176.4,0,120,2.1,12.3,2,0,0
01/08/2023 22:00:00,SVDT1,27.6,95.5,0,3176.4,0,127,1.4,13.2,2,0,0
01/08/2023 22:01:00,SVDT1,27.6,95.5,0,3176.4,0,104,2.2,7.6,2,0,0
01/08/2023 22:02:00,SVDT1,27.6,95.5,0,3176.4,0,105,1.7,4.6,2,0,0
01/08/2023 22:03:00,SVDT1,27.6,95.5,0,3176.4,0,112,1.9,5.1,2,0,0
01/08/2023 22:04:00,SVDT1,27.6,95.5,0,3176.4,0,104,0.9,1.1,2,0,0
01/08/2023 22:05:00,SVDT1,27.6,95.5,0,3176.4,0,95,2.6,6.9,2,0,0
01/08/2023 22:06:00,SVDT1,27.6,95.5,0,3176.4,0,72,2.3,6.6,2,0,0
01/08/2023 22:07:00,SVDT1,27.6,95.5,0,3176.4,0,83,2.1,8.2,2,0,0
01/08/2023 22:08:00,SVDT1,27.6,95.5,0,3176.4,0,115,1.6,10.8,2,0,0
01/08/2023 22:09:00,SVDT1,27.6,95.4,0,3176.4,0,76,3.5,16.1,2,0,0
01/08/2023 22:10:00,SVDT1,27.6,95.4,0,3176.4,0,94,1.5,13.7,2,0,0
01/08/2023 22:11:00,SVDT1,27.6,95.4,0,3176.4,0,81,2.1,7.5,2,0,0
01/08/2023 22:12:00,SVDT1,27.6,95.4,0,3176.4,0,92,2.2,3.1,2,0,0
01/08/2023 22:13:00,SVDT1,27.6,95.3,0,3176.4,0,118,2.5,7.7,2,0,0
01/08/2023 22:14:00,SVDT1,27.6,95.4,0,3176.4,0,91,1.8,3,2,0,0
01/08/2023 22:15:00,SVDT1,27.6,95.4,0,3176.4,0,127,1.9,3.6,2,0,0
01/08/2023 22:16:00,SVDT1,27.6,95.3,0,3176.4,0,115,2,4.6,2,0,0
01/08/2023 22:17:00,SVDT1,27.6,95.3,0,3176.4,0,114,2.8,7.8,2,0,0
01/08/2023 22:18:00,SVDT1,27.6,95.3,0,3176.4,0,86,2.6,6.1,2,0,0
01/08/2023 22:19:00,SVDT1,27.6,95.2,0,3176.4,0,88,1.7,3.6,2,0,0
01/08/2023 22:20:00,SVDT1,27.6,95.2,0,3176.4,0,67,1.8,16.9,2,0,0
01/08/2023 22:21:00,SVDT1,27.6,95.2,0,3176.4,0,105,1.5,2,2,0,0
01/08/2023 22:22:00,SVDT1,27.6,95.1,0,3176.4,0,86,2.6,6.9,2,0,0
01/08/2023 22:23:00,SVDT1,27.6,95.2,0,3176.4,0,100,2.7,18.9,2,0,0
01/08/2023 22:24:00,SVDT1,27.6,95.1,0,3176.4,0,101,1.4,3.4,2,0,0
01/08/2023 22:25:00,SVDT1,27.6,95.2,0,3176.4,0,114,3,13.1,2,0,0
01/08/2023 22:26:00,SVDT1,27.6,95.1,0,3176.4,0,127,2.4,7,2,0,0
01/08/2023 22:27:00,SVDT1,27.6,95.1,0,3176.4,0,105,1.4,4.1,2,0,0
01/08/2023 22:28:00,SVDT1,27.6,95.1,0,3176.4,0,112,2,6.5,2,0,0
01/08/2023 22:29:00,SVDT1,27.6,95.1,0,3176.4,0,164,1.3,5.4,2,0,0
01/08/2023 22:30:00,SVDT1,27.6,95.1,0,3176.4,0,68,2.4,6.4,2,0,0
01/08/2023 22:31:00,SVDT1,27.6,95.1,0,3176.4,0,96,1.2,1.5,2,0,0
01/08/2023 22:32:00,SVDT1,27.6,95.1,0,3176.4,0,92,2.2,5.1,2,0,0
01/08/2023 22:33:00,SVDT1,27.6,95.0,0,3176.4,0,89,1.5,3.6,2,0,0
01/08/2023 22:34:00,SVDT1,27.6,95.0,0,3176.4,0,121,1.3,4.7,2,0,0
01/08/2023 22:35:00,SVDT1,27.6,95.1,0,3176.4,0,98,2.1,4.4,2,0,0
01/08/2023 22:36:00,SVDT1,27.6,95.0,0,3176.4,0,108,1.5,4.6,2,0,0
01/08/2023 22:37:00,SVDT1,27.6,95.0,0,3176.4,0,96,1.7,5.4,2,0,0
01/08/2023 22:38:00,SVDT1,27.6,94.9,0,3176.4,0,100,1.1,2.2,2,0,0
01/08/2023 22:39:00,SVDT1,27.6,94.9,0,3176.4,0,119,1.7,7.7,2,0,0
01/08/2023 22:40:00,SVDT1,27.6,94.9,0,3176.4,0,109,1.9,4.1,2,0,0
01/08/2023 22:41:00,SVDT1,27.6,94.9,0,3176.4,0,92,1.5,2.4,2,0,0
01/08/2023 22:42:00,SVDT1,27.6,94.9,0,3176.4,0,71,1.5,3.6,2,0,0
01/08/2023 22:43:00,SVDT1,27.6,94.9,0,3176.4,0,103,2.4,5.9,2,0,0
01/08/2023 22:44:00,SVDT1,27.6,95.0,0,3176.4,0,93,1.5,4.3,2,0,0
01/08/2023 22:45:00,SVDT1,27.6,95.1,0,3176.4,0,84,0.5,1,2,0,0
01/08/2023 22:46:00,SVDT1,27.6,95.0,0,3176.4,0,96,1,1.2,2,0,0
01/08/2023 22:47:00,SVDT1,27.6,95.1,0,3176.4,0,112,1.9,7.7,2,0,0
01/08/2023 22:48:00,SVDT1,27.6,95.0,0,3176.4,0,102,1.5,2.7,2,0,0
01/08/2023 22:49:00,SVDT1,27.6,95.0,0,3176.4,0,86,1.6,4.1,2,0,0
01/08/2023 22:50:00,SVDT1,27.6,95.0,0,3176.4,0,103,2,5.6,2,0,0
01/08/2023 22:51:00,SVDT1,27.6,94.9,0,3176.4,0,139,0.7,1.8,2,0,0
01/08/2023 22:52:00,SVDT1,27.6,94.9,0,3176.4,0,110,0.9,3.1,2,0,0
01/08/2023 22:53:00,SVDT1,27.6,94.8,0,3176.4,0,119,1.6,5.4,2,0,0
01/08/2023 22:54:00,SVDT1,27.6,94.8,0,3176.4,0,92,0.9,1.2,2,0,0
01/08/2023 22:55:00,SVDT1,27.6,94.8,0,3176.4,0,114,1.2,8.4,2,0,0
01/08/2023 22:56:00,SVDT1,27.6,94.8,0,3176.4,0,96,1.5,2.4,2,0,0
01/08/2023 22:57:00,SVDT1,27.6,94.8,0,3176.4,0,126,2.1,4.3,2,0,0
01/08/2023 22:58:00,SVDT1,27.6,94.9,0,3176.4,0,92,0.7,1.2,2,0,0
01/08/2023 22:59:00,SVDT1,27.6,94.9,0,3176.4,0,133,0.4,0.8,2,0,0
01/08/2023 23:00:00,SVDT1,27.6,94.9,0,3176.4,0,100,1.1,10.4,2,0,0
01/08/2023 23:01:00,SVDT1,27.6,94.9,0,3176.4,0,79,0.8,1.2,2,0,0
01/08/2023 23:02:00,SVDT1,27.6,95.0,0,3176.4,0,110,1.2,2.4,2,0,0
01/08/2023 23:03:00,SVDT1,27.6,95.1,0,3176.4,0,89,0.7,1,2,0,0
01/08/2023 23:04:00,SVDT1,27.6,95.1,0,3176.4,0,123,0.5,0.7,2,0,0
01/08/2023 23:05:00,SVDT1,27.5,95.2,0,3176.4,0,100,1,9.4,2,0,0
01/08/2023 23:06:00,SVDT1,27.5,95.2,0,3176.4,0,104,1.1,10.5,2,0,0
01/08/2023 23:07:00,SVDT1,27.5,95.2,0,3176.4,0,110,1,3.1,2,0,0
01/08/2023 23:08:00,SVDT1,27.5,95.2,0,3176.4,0,80,1,1.7,2,0,0
01/08/2023 23:09:00,SVDT1,27.5,95.3,0,3176.4,0,83,0.3,0.4,2,0,0
01/08/2023 23:10:00,SVDT1,27.5,95.2,0,3176.4,0,72,0.3,0.3,2,0,0
01/08/2023 23:11:00,SVDT1,27.5,95.3,0,3176.4,0,92,0.7,2.7,2,0,0
01/08/2023 23:12:00,SVDT1,27.5,95.3,0,3176.4,0,81,0.9,2.1,2,0,0
01/08/2023 23:13:00,SVDT1,27.5,95.2,0,3176.4,0,58,0.5,0.5,2,0,0
01/08/2023 23:14:00,SVDT1,27.5,95.3,0,3176.4,0,119,0.9,1.5,2,0,0
01/08/2023 23:15:00,SVDT1,27.5,95.3,0,3176.4,0,92,0.8,1.8,2,0,0
01/08/2023 23:16:00,SVDT1,27.5,95.3,0,3176.4,0,91,0.4,0.4,2,0,0
01/08/2023 23:17:00,SVDT1,27.5,95.3,0,3176.4,0,103,0.5,0.6,2,0,0
01/08/2023 23:18:00,SVDT1,27.5,95.4,0,3176.4,0,84,0.5,0.5,2,0,0
01/08/2023 23:19:00,SVDT1,27.5,95.4,0,3176.4,0,95,0.6,0.6,2,0,0
01/08/2023 23:20:00,SVDT1,27.5,95.4,0,3176.4,0,113,0.8,1.2,2,0,0
01/08/2023 23:21:00,SVDT1,27.5,95.4,0,3176.4,0,104,0.9,1.8,2,0,0
01/08/2023 23:22:00,SVDT1,27.5,95.4,0,3176.4,0,86,0.8,0.8,2,0,0
01/08/2023 23:23:00,SVDT1,27.5,95.4,0,3176.4,0,96,0.7,1.6,2,0,0
01/08/2023 23:24:00,SVDT1,27.5,95.4,0,3176.4,0,105,0.7,0.9,2,0,0
01/08/2023 23:25:00,SVDT1,27.5,95.4,0,3176.4,0,85,0.5,1.3,2,0,0
01/08/2023 23:26:00,SVDT1,27.5,95.4,0,3176.4,0,80,0.4,4,2,0,0
01/08/2023 23:27:00,SVDT1,27.5,95.5,0,3176.4,0,92,0.6,1,2,0,0
01/08/2023 23:28:00,SVDT1,27.5,95.5,0,3176.4,0,96,0.5,1.1,2,0,0
01/08/2023 23:29:00,SVDT1,27.5,95.6,0,3176.4,0,133,0.5,0.8,2,0,0
01/08/2023 23:30:00,SVDT1,27.5,95.6,0,3176.4,0,110,0.6,1,2,0,0
01/08/2023 23:31:00,SVDT1,27.5,95.6,0,3176.4,0,74,0.4,0.4,2,0,0
01/08/2023 23:32:00,SVDT1,27.5,95.6,0,3176.4,0,96,0.9,2.2,2,0,0
01/08/2023 23:33:00,SVDT1,27.5,95.6,0,3176.4,0,93,0.9,1.2,2,0,0
01/08/2023 23:34:00,SVDT1,27.5,95.6,0,3176.4,0,120,0.8,0.8,2,0,0
01/08/2023 23:35:00,SVDT1,27.4,95.7,0,3176.4,0,81,1,2,2,0,0
01/08/2023 23:36:00,SVDT1,27.4,95.7,0,3176.4,0,107,0.5,2.5,2,0,0
01/08/2023 23:37:00,SVDT1,27.4,95.7,0,3176.4,0,106,0.5,0.9,2,0,0
01/08/2023 23:38:00,SVDT1,27.4,95.7,0,3176.4,0,106,0.8,1.7,2,0,0
01/08/2023 23:39:00,SVDT1,27.4,95.7,0,3176.4,0,125,0.7,1.4,2,0,0
01/08/2023 23:40:00,SVDT1,27.4,95.8,0,3176.4,0,101,0.5,0.9,2,0,0
01/08/2023 23:41:00,SVDT1,27.4,95.8,0,3176.4,0,95,0.5,0.5,2,0,0
01/08/2023 23:42:00,SVDT1,27.4,95.8,0,3176.4,0,110,0.4,0.4,2,0,0
01/08/2023 23:43:00,SVDT1,27.4,95.8,0,3176.4,0,123,0.7,0.9,2,0,0
01/08/2023 23:44:00,SVDT1,27.4,95.8,0,3176.4,0,120,0.5,0.9,2,0,0
01/08/2023 23:45:00,SVDT1,27.4,95.7,0,3176.4,0,135,1.3,4.9,2,0,0
01/08/2023 23:46:00,SVDT1,27.5,95.7,0,3176.4,0,152,1,1.9,2,0,0
01/08/2023 23:47:00,SVDT1,27.5,95.7,0,3176.4,0,107,0.6,1,2,0,0
01/08/2023 23:48:00,SVDT1,27.5,95.7,0,3176.4,0,96,1,1.9,2,0,0
01/08/2023 23:49:00,SVDT1,27.4,95.8,0,3176.4,0,109,0.6,0.9,2,0,0
01/08/2023 23:50:00,SVDT1,27.4,95.8,0,3176.4,0,92,0.5,0.9,2,0,0
01/08/2023 23:51:00,SVDT1,27.4,95.8,0,3176.4,0,113,0.2,0.3,2,0,0
01/08/2023 23:52:00,SVDT1,27.4,95.9,0,3176.4,0,90,0.3,0.4,2,0,0
01/08/2023 23:53:00,SVDT1,27.4,95.9,0,3176.4,0,188,0.5,0.8,2,0,0
01/08/2023 23:54:00,SVDT1,27.4,95.9,0,3176.4,0,100,0.6,1,2,0,0
01/08/2023 23:55:00,SVDT1,27.4,95.9,0,3176.4,0,102,0.4,0.4,2,0,0
01/08/2023 23:56:00,SVDT1,27.4,95.9,0,3176.4,0,127,0.5,0.6,2,0,0
01/08/2023 23:57:00,SVDT1,27.4,95.9,0,3176.4,0,118,0.2,0.2,2,0,0
01/08/2023 23:58:00,SVDT1,27.4,96.0,0,3176.4,0,117,0.4,0.4,2,0,0
01/08/2023 23:59:00,SVDT1,27.4,96.0,0,3176.4,0,98,0.7,1.5,2,0,0
02/08/2023 00:00:00,SVDT1,27.4,95.9,0,3176.4,0,97,0.5,0.5,2,0,0
02/08/2023 00:01:00,SVDT1,27.4,96.0,0,3176.4,0,134,0.5,0.7,2,0,0
02/08/2023 00:02:00,SVDT1,27.4,95.9,0,3176.4,0,111,0.3,0.5,2,0,0
02/08/2023 00:03:00,SVDT1,27.4,95.9,0,3176.4,0,110,0.4,0.6,2,0,0
02/08/2023 00:04:00,SVDT1,27.4,95.9,0,3176.4,0,84,0.4,0.4,2,0,0
02/08/2023 00:05:00,SVDT1,27.4,95.9,0,3176.4,0,86,0.1,0.1,2,0,0
02/08/2023 00:06:00,SVDT1,27.5,95.9,0,3176.4,0,82,0.4,0.5,2,0,0
02/08/2023 00:07:00,SVDT1,27.4,95.9,0,3176.4,0,147,0.5,0.8,2,0,0
02/08/2023 00:08:00,SVDT1,27.4,95.9,0,3176.4,0,69,0.5,0.7,2,0,0
02/08/2023 00:09:00,SVDT1,27.4,96.0,0,3176.4,0,116,0.4,1.8,2,0,0
02/08/2023 00:10:00,SVDT1,27.4,96.0,0,3176.4,0,77,0.9,4,2,0,0
02/08/2023 00:11:00,SVDT1,27.4,96.0,0,3176.4,0,135,0.6,0.6,2,0,0
02/08/2023 00:12:00,SVDT1,27.4,96.0,0,3176.4,0,101,0.8,1.1,2,0,0
02/08/2023 00:13:00,SVDT1,27.4,96.1,0,3176.4,0,134,0.3,0.3,2,0,0
02/08/2023 00:14:00,SVDT1,27.4,96.1,0,3176.4,0,108,0.8,1.5,2,0,0
02/08/2023 00:15:00,SVDT1,27.4,96.1,0,3176.4,0,90,0.6,2.7,2,0,0
02/08/2023 00:16:00,SVDT1,27.3,96.1,0,3176.4,0,123,1.3,2.7,2,0,0
02/08/2023 00:17:00,SVDT1,27.4,96.1,0,3176.4,0,96,0.8,1.4,2,0,0
02/08/2023 00:18:00,SVDT1,27.4,96.0,0,3176.4,0,79,0.3,0.5,2,0,0
02/08/2023 00:19:00,SVDT1,27.4,96.0,0,3176.4,0,108,0.6,0.7,2,0,0
02/08/2023 00:20:00,SVDT1,27.4,95.9,0,3176.4,0,93,0.3,0.3,2,0,0
02/08/2023 00:21:00,SVDT1,27.4,95.9,0,3176.4,0,99,1.2,3.5,2,0,0
02/08/2023 00:22:00,SVDT1,27.4,96.0,0,3176.4,0,96,0.5,0.9,2,0,0
02/08/2023 00:23:00,SVDT1,27.3,96.0,0,3176.4,0,100,0.6,0.6,2,0,0
02/08/2023 00:24:00,SVDT1,27.3,96.0,0,3176.4,0,127,1,2.1,2,0,0
02/08/2023 00:25:00,SVDT1,27.3,96.0,0,3176.4,0,96,0.4,0.5,2,0,0
02/08/2023 00:26:00,SVDT1,27.3,96.1,0,3176.4,0,104,0.4,0.5,2,0,0
02/08/2023 00:27:00,SVDT1,27.3,96.1,0,3176.4,0,95,0.5,1.2,2,0,0
02/08/2023 00:28:00,SVDT1,27.3,96.1,0,3176.4,0,120,0.7,1.4,2,0,0
02/08/2023 00:29:00,SVDT1,27.3,96.1,0,3176.4,0,102,0.5,0.8,2,0,0
02/08/2023 00:30:00,SVDT1,27.3,96.1,0,3176.4,0,77,0.4,0.5,2,0,0
02/08/2023 00:31:00,SVDT1,27.3,96.1,0,3176.4,0,81,0.6,2.3,2,0,0
02/08/2023 00:32:00,SVDT1,27.3,96.1,0,3176.4,0,88,0.9,10.2,2,0,0
02/08/2023 00:33:00,SVDT1,27.3,96.1,0,3176.4,0,71,0.7,1.1,2,0,0
02/08/2023 00:34:00,SVDT1,27.3,96.1,0,3176.4,0,146,0.5,0.7,2,0,0
02/08/2023 00:35:00,SVDT1,27.3,96.2,0,3176.4,0,106,0.4,1.3,2,0,0
02/08/2023 00:36:00,SVDT1,27.3,96.2,0,3176.4,0,75,1.3,1.7,2,0,0
02/08/2023 00:37:00,SVDT1,27.3,96.2,0,3176.4,0,79,0.7,0.9,2,0,0
02/08/2023 00:38:00,SVDT1,27.3,96.2,0,3176.4,0,113,0.3,0.3,2,0,0
02/08/2023 00:39:00,SVDT1,27.3,96.3,0,3176.4,0,80,0.3,0.3,2,0,0
02/08/2023 00:40:00,SVDT1,27.3,96.3,0,3176.4,0,91,0.3,0.4,2,0,0
02/08/2023 00:41:00,SVDT1,27.3,96.3,0,3176.4,0,130,0.4,0.4,2,0,0
02/08/2023 00:42:00,SVDT1,27.2,96.4,0,3176.4,0,62,0.3,0.5,2,0,0
02/08/2023 00:43:00,SVDT1,27.2,96.4,0,3176.4,0,129,0.5,0.6,2,0,0
02/08/2023 00:44:00,SVDT1,27.2,96.4,0,3176.4,0,111,0.7,0.9,2,0,0
02/08/2023 00:45:00,SVDT1,27.2,96.4,0,3176.4,0,109,1.2,2.6,2,0,0
02/08/2023 00:46:00,SVDT1,27.2,96.5,0,3176.4,0,83,0.5,0.5,2,0,0
02/08/2023 00:47:00,SVDT1,27.3,96.5,0,3176.4,0,112,0.5,1.3,2,0,0
02/08/2023 00:48:00,SVDT1,27.2,96.5,0,3176.4,0,92,0.5,0.8,2,0,0
02/08/2023 00:49:00,SVDT1,27.3,96.5,0,3176.4,0,125,0.4,0.5,2,0,0
02/08/2023 00:50:00,SVDT1,27.3,96.5,0,3176.4,0,160,0.5,0.6,2,0,0
02/08/2023 00:51:00,SVDT1,27.2,96.5,0,3176.4,0,117,0.6,1.9,2,0,0
02/08/2023 00:52:00,SVDT1,27.3,96.5,0,3176.4,0,116,0.5,0.5,2,0,0
02/08/2023 00:53:00,SVDT1,27.2,96.5,0,3176.4,0,83,1,3.6,2,0,0
02/08/2023 00:54:00,SVDT1,27.2,96.5,0,3176.4,0,87,0.8,2.8,2,0,0
02/08/2023 00:55:00,SVDT1,27.2,96.6,0,3176.4,0,84,0.4,0.6,2,0,0
02/08/2023 00:56:00,SVDT1,27.2,96.6,0,3176.4,0,103,0.6,2.4,2,0,0
02/08/2023 00:57:00,SVDT1,27.2,96.6,0,3176.4,0,127,0.5,2.3,2,0,0
02/08/2023 00:58:00,SVDT1,27.2,96.6,0,3176.4,0,145,0.6,0.6,2,0,0
02/08/2023 00:59:00,SVDT1,27.2,96.6,0,3176.4,0,204,0.9,1.1,2,0,0
02/08/2023 01:00:00,SVDT1,27.2,96.7,0,3176.4,0,96,0.7,1.3,2,0,0
02/08/2023 01:01:00,SVDT1,27.2,96.7,0,3176.4,0,123,1.2,5.3,2,0,0
